run_no,best_fitness,genotype_hash,timestamp
17,3044.243,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,165
17,3044.2388,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,170
17,3044.0408,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,175
17,3044.0105,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,180
17,3043.9954,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,185
17,3043.9944,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,195
17,3043.9858,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,205
17,3043.9534,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,210
17,3043.9084,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,220
17,3043.8984,1*0*0*0*0*1*1*1*0*1*0*1*1*0*2*1*1*0*1*0,225
18,3327.4429,0*1*0*0*1*1*1*1*1*1*1*0*1*0*1*1*1*1*1*1,0
18,3164.1602,0*0*1*0*1*1*1*1*0*1*1*1*1*0*1*0*1*0*0*0,5
18,3085.2102,0*1*0*0*1*1*1*1*0*1*1*0*1*0*1*0*1*0*1*0,10
18,3049.7366,0*1*0*0*1*1*1*1*0*1*1*0*1*0*1*0*1*0*1*0,15
18,3015.6729,0*1*0*0*1*1*1*1*0*1*1*0*1*0*1*0*1*0*1*0,20
18,2993.1438,0*1*0*0*1*1*1*1*0*1*1*0*1*0*1*0*1*0*1*0,25
18,2989.7437,0*1*0*0*1*1*1*1*0*1*1*0*1*0*1*0*1*0*1*0,30
18,2983.8247,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*0*1*0*1*0,35
18,2975.5657,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*0*1*0*1*0,40
18,2957.8425,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,45
18,2944.616,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,50
18,2944.1003,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,55
18,2942.5298,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,60
18,2939.6843,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,65
18,2937.974,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,70
18,2936.2585,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,75
18,2935.0703,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,80
18,2934.6328,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,85
18,2933.7227,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,90
18,2933.636,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,95
18,2933.5403,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,100
18,2933.125,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,105
18,2932.524,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,110
18,2932.285,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,115
18,2931.7393,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,120
18,2931.644,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,125
18,2931.6108,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,130
18,2931.5232,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,135
18,2931.4812,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,140
18,2931.4143,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,145
18,2931.2932,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,150
18,2931.2854,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,155
18,2930.6572,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,160
18,2930.5955,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,165
18,2930.5151,0*1*0*0*1*1*1*1*0*1*1*0*1*0*1*1*1*0*1*0,170
18,2929.679,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,175
18,2929.6763,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,180
18,2929.3042,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,185
18,2929.2493,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,195
18,2929.1306,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,200
18,2929.0017,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,205
18,2928.9956,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,210
18,2928.9485,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,215
18,2928.8909,0*1*0*0*1*1*2*1*0*1*1*0*1*0*1*1*1*0*1*0,225
19,3113.6108,0*1*1*0*1*1*1*1*0*1*0*0*1*0*1*2*2*0*1*0,0
19,3031.4143,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,10
19,3021.1384,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,15
19,3006.1902,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,20
19,3000.0474,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,25
19,2997.5483,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,30
19,2994.12,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,35
19,2992.9622,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,40
19,2991.7922,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,45
19,2991.2747,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,50
19,2991.126,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,55
19,2990.6829,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,60
19,2990.5557,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,65
19,2990.4526,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,70
19,2990.2683,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,75
19,2990.201,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,80
19,2990.187,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,85
19,2990.1711,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,90
19,2990.0232,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,95
19,2989.9617,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,100
19,2989.8716,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,105
19,2989.8667,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,110
19,2989.8347,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,115
19,2989.7786,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,120
19,2989.7546,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,125
19,2989.754,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,135
19,2989.738,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,140
19,2989.7336,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,145
19,2989.731,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,150
19,2989.7156,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,155
19,2989.707,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,160
19,2989.7017,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,165
19,2989.6995,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,170
19,2989.6987,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,190
19,2989.6929,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,200
19,2989.6921,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,205
19,2989.6692,0*1*0*0*1*1*1*1*0*1*0*0*1*0*1*1*2*0*1*0,215
20,3321.8142,1*0*0*0*1*1*0*1*0*1*0*1*1*0*1*1*1*0*1*0,0
20,3136.4329,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,5
20,3118.885,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,10
20,3072.347,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,15
20,3058.2031,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,20
20,3054.2666,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,25
20,3037.7976,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,30
20,3035.8357,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,35
20,3032.7705,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,40
20,3031.367,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,45
20,3029.7285,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,50
20,3029.2034,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,55
20,3028.7063,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,60
20,3028.4976,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,65
20,3027.5078,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,70
20,3026.8052,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,75
20,3026.7732,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,80
20,3026.6665,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,85
20,3026.5393,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,90
20,3026.3005,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,100
20,3025.9963,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,105
20,3025.9553,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,110
20,3025.859,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,115
20,3025.825,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,120
20,3025.744,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,125
20,3025.6406,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,130
20,3016.0908,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,135
20,3015.8733,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,140
20,3007.9143,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,145
20,3007.6455,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,150
20,3004.4426,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,155
20,3004.423,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,160
20,3004.3496,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,165
20,3004.337,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,170
20,3003.803,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,175
20,3003.7708,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,180
20,3003.7456,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,185
20,3003.7434,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,190
20,3003.7014,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,200
20,3003.6965,1*0*0*0*1*1*0*1*0*1*0*1*1*0*0*1*1*0*1*0,205
21,3191.7783,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,0
21,3131.0032,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,5
21,3101.1768,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,10
21,3086.1926,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,15
21,3048.8508,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,20
21,3028.323,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,25
21,3025.7053,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,30
21,3024.735,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,35
21,3024.072,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,40
21,3023.0908,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,45
21,3022.1377,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,50
21,3011.1294,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,55
21,3009.6284,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,60
21,3009.308,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,65
21,3009.085,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,70
21,3007.8884,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,75
21,3007.0078,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,80
21,3006.2769,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,85
21,3006.13,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,90
21,3005.848,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,95
21,3005.198,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,100
21,3004.514,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,105
21,3004.2524,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,110
21,3004.2341,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,120
21,3004.207,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,125
21,3004.1985,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,130
21,3004.1628,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,135
21,3004.084,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,140
21,3004.0774,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,160
21,3004.0085,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,165
21,3003.9944,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,170
21,3003.9846,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,175
21,3003.9832,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,190
21,3003.9724,0*0*0*0*1*1*1*1*0*1*0*1*2*0*1*0*1*1*1*0,220
22,3210.767,0*0*0*1*0*1*0*1*0*1*0*1*1*0*0*1*0*0*0*0,0
22,3106.4988,0*0*0*1*1*1*0*1*0*1*0*1*1*0*0*1*0*0*0*0,5
22,3044.0496,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,10
22,3022.772,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,15
22,3009.791,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,20
22,3003.1497,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,25
22,3001.4211,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,30
22,2992.7573,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,35
22,2983.952,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,40
22,2981.5977,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,45
22,2976.9717,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,50
22,2973.3718,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,55
22,2971.5315,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,60
22,2969.869,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,65
22,2969.2454,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,70
22,2968.6538,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,75
22,2967.7693,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,80
22,2967.548,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,85
22,2966.9211,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,90
22,2966.6897,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,95
22,2966.5454,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,100
22,2966.545,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,105
22,2966.4104,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,110
22,2966.2693,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,115
22,2966.2476,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,120
22,2966.2234,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,125
22,2966.1113,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,135
22,2966.098,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,140
22,2966.096,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,145
22,2966.0789,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,150
22,2966.0554,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,155
22,2966.0356,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,160
22,2966.0183,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,165
22,2966.0125,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,170
22,2966.0085,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,175
22,2965.976,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,180
22,2965.9485,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,185
22,2965.9404,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,190
22,2965.9392,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,195
22,2965.9204,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,200
22,2965.9177,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,205
22,2965.9053,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,215
22,2965.9036,0*0*0*1*1*1*1*1*0*1*0*1*1*0*0*1*0*0*0*0,220
23,3464.919,0*0*0*1*1*1*1*1*1*1*0*0*1*0*0*0*0*0*1*1,0
23,3227.8657,0*0*1*1*0*1*1*1*0*1*0*1*1*0*0*0*0*0*1*0,5
23,3204.4392,0*0*1*1*0*1*1*1*0*1*0*1*1*0*0*0*0*0*1*0,10
23,3185.8489,0*0*1*1*0*1*1*1*0*1*0*1*1*0*0*0*0*0*1*0,15
23,3176.844,0*0*1*1*0*1*1*1*0*1*0*1*1*0*0*0*0*0*1*0,20
23,3072.9124,0*1*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,25
23,3052.9097,0*1*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,30
23,3015.1372,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,35
23,3011.76,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,40
23,2983.305,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,45
23,2977.126,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,50
23,2972.4814,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,55
23,2968.3708,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,60
23,2961.72,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,65
23,2959.8362,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,70
23,2959.3677,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,75
23,2958.136,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,80
23,2957.5256,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,85
23,2957.295,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,90
23,2956.533,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,95
23,2955.9731,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,100
23,2955.6333,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,105
23,2955.2666,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,110
23,2955.1099,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,115
23,2954.9556,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,120
23,2954.7446,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,125
23,2954.6907,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,130
23,2954.6802,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,160
23,2954.6587,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,165
23,2954.614,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,170
23,2954.582,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,175
23,2954.575,0*0*0*1*1*1*1*1*0*1*0*1*1*0*1*1*0*0*1*0,210
24,3493.5305,1*1*0*0*0*1*1*2*1*1*1*1*0*1*1*0*1*0*1*0,0
24,3163.4373,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,5
24,3047.2473,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,10
24,3026.2395,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,15
24,3006.2478,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,20
24,2988.3528,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,25
24,2974.1592,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,30
24,2948.298,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,35
24,2942.9036,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,40
24,2941.155,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,45
24,2939.85,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,50
24,2938.3997,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,55
24,2936.793,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,60
24,2936.186,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,65
24,2935.5657,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,70
24,2934.5598,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,75
24,2933.7478,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,80
24,2932.9458,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,85
24,2932.7412,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,90
24,2932.194,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,95
24,2931.7727,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,100
24,2930.9382,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,105
24,2930.5806,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,110
24,2930.4937,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,115
24,2930.3542,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,120
24,2930.0955,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,125
24,2929.758,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,130
24,2929.508,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,135
24,2929.4744,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,140
24,2929.4644,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,145
24,2929.366,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,150
24,2929.281,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,155
24,2929.0786,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,160
24,2929.0642,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,165
24,2921.6309,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,170
24,2915.0881,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,180
24,2908.5527,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,185
24,2891.9167,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,190
24,2891.3376,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,195
24,2891.006,0*0*0*0*1*1*0*1*0*0*1*1*1*0*0*0*0*0*1*0,200
